WARNING - sacred_utils - No observers have been added to this run
INFO - sacred_utils - Running command 'main'
INFO - sacred_utils - Started
==============SETTINGS================
{'device': 'cuda:0',
 'env': 'mocca_envs:Walker2DCustomEnv-v0',
 'episode_steps': 40000,
 'experiment_dir': 'runs/2021_01_25__11_18_58__walker_experiment/',
 'gae_lambda': 0.95,
 'gamma': 0.99,
 'log_dir': 'runs/2021_01_25__11_18_58__walker_experiment/logs',
 'log_interval': 2,
 'lr': 0.0003,
 'lr_decay_type': 'exponential',
 'mini_batch_size': 1024,
 'net': None,
 'num_frames': 10000000.0,
 'num_mini_batch': 39,
 'num_processes': 125,
 'num_steps': 320,
 'ppo_params': {'clip_param': 0.2,
                'entropy_coef': 0.0,
                'eps': 1e-05,
                'lr': 0.0003,
                'max_grad_norm': 2.0,
                'num_mini_batch': 39,
                'ppo_epoch': 10,
                'use_clipped_value_loss': False,
                'value_loss_coef': 1.0},
 'replicate_num': 1,
 'save_dir': 'runs/2021_01_25__11_18_58__walker_experiment/models',
 'save_every': 2000000,
 'seed': 16,
 'use_gae': True}
--------------------------------------
/home/yuni/venv/lib/python3.8/site-packages/gym/logger.py:30: UserWarning: [33mWARN: Box bound precision lowered by casting to float32[0m
  warnings.warn(colorize('%s: %s'%('WARN', msg % args), 'yellow'))
pybullet build time: Nov 26 2020 23:09:05
argv[0]=--background_color_red=1.0
argv[1]=--background_color_green=1.0
argv[2]=--background_color_blue=1.0
argv[3]=--width=1280
argv[4]=--height=720
argv[5]=
argv[0]=--background_color_red=1.0
argv[1]=--background_color_green=1.0
argv[2]=--background_color_blue=1.0
argv[3]=--width=1280
argv[4]=--height=720
argv[5]=
Updates 1, num timesteps 40000, FPS 3571, mean/median reward -16.8/-13.8, min/max reward -95.6/9.0, entropy 10.06, value loss 16.07, policy loss -0.027
Updates 155, num timesteps 6200000, FPS 2527, mean/median reward 3843.7/3882.9, min/max reward 879.5/3942.8, entropy 1.26, value loss 24.41, policy loss -0.007
Updates 156, num timesteps 6240000, FPS 2527, mean/median reward 3817.7/3891.9, min/max reward 434.4/3960.5, entropy 1.25, value loss 14.98, policy loss -0.007
Updates 157, num timesteps 6280000, FPS 2526, mean/median reward 3837.3/3905.0, min/max reward 434.4/3960.6, entropy 1.22, value loss 2.17, policy loss 0.003
Updates 158, num timesteps 6320000, FPS 2526, mean/median reward 3848.4/3914.9, min/max reward 434.4/3960.6, entropy 1.18, value loss 2.39, policy loss 0.002
Updates 159, num timesteps 6360000, FPS 2526, mean/median reward 3902.6/3915.2, min/max reward 2733.1/3968.0, entropy 1.15, value loss 2.25, policy loss 0.005
Updates 160, num timesteps 6400000, FPS 2526, mean/median reward 3916.9/3917.8, min/max reward 3840.8/3990.7, entropy 1.12, value loss 2.08, policy loss 0.000
Updates 161, num timesteps 6440000, FPS 2527, mean/median reward 3890.3/3920.6, min/max reward 1302.2/3990.7, entropy 1.10, value loss 6.46, policy loss -0.008
Updates 162, num timesteps 6480000, FPS 2527, mean/median reward 3894.7/3927.5, min/max reward 1302.2/3990.7, entropy 1.07, value loss 2.64, policy loss -0.003
Updates 163, num timesteps 6520000, FPS 2527, mean/median reward 3895.6/3939.7, min/max reward 1302.2/3998.4, entropy 1.04, value loss 3.70, policy loss -0.006
Updates 164, num timesteps 6560000, FPS 2527, mean/median reward 3912.8/3941.0, min/max reward 2692.3/3998.4, entropy 1.02, value loss 6.49, policy loss -0.006
Updates 165, num timesteps 6600000, FPS 2527, mean/median reward 3905.4/3947.0, min/max reward 601.2/4009.7, entropy 1.01, value loss 4.68, policy loss -0.008
Updates 166, num timesteps 6640000, FPS 2527, mean/median reward 3917.6/3952.4, min/max reward 601.2/4017.4, entropy 0.97, value loss 2.03, policy loss 0.007
Updates 167, num timesteps 6680000, FPS 2527, mean/median reward 3930.7/3957.3, min/max reward 601.2/4017.4, entropy 0.93, value loss 2.15, policy loss -0.006
Updates 168, num timesteps 6720000, FPS 2528, mean/median reward 3963.4/3966.8, min/max reward 3809.9/4017.4, entropy 0.89, value loss 1.81, policy loss -0.005
Updates 169, num timesteps 6760000, FPS 2527, mean/median reward 3969.2/3970.5, min/max reward 3899.7/4032.4, entropy 0.85, value loss 1.80, policy loss -0.001
Updates 170, num timesteps 6800000, FPS 2527, mean/median reward 3973.6/3978.1, min/max reward 3883.7/4032.4, entropy 0.83, value loss 3.17, policy loss -0.005
Updates 171, num timesteps 6840000, FPS 2527, mean/median reward 3958.7/3981.9, min/max reward 1882.1/4038.6, entropy 0.81, value loss 4.01, policy loss -0.006
Updates 172, num timesteps 6880000, FPS 2527, mean/median reward 3946.5/3987.6, min/max reward 1676.3/4048.8, entropy 0.79, value loss 9.52, policy loss -0.002
Updates 173, num timesteps 6920000, FPS 2526, mean/median reward 3905.6/3987.6, min/max reward 1116.5/4048.8, entropy 0.78, value loss 8.46, policy loss 0.002
Updates 174, num timesteps 6960000, FPS 2526, mean/median reward 3891.6/3991.0, min/max reward 1116.5/4049.0, entropy 0.76, value loss 9.04, policy loss -0.006
Updates 175, num timesteps 7000000, FPS 2525, mean/median reward 3914.1/3993.9, min/max reward 1116.5/4054.2, entropy 0.75, value loss 8.62, policy loss -0.004
Updates 176, num timesteps 7040000, FPS 2526, mean/median reward 3952.3/3997.0, min/max reward 1245.6/4056.6, entropy 0.73, value loss 2.40, policy loss -0.000
Updates 177, num timesteps 7080000, FPS 2526, mean/median reward 3976.5/4001.0, min/max reward 1944.8/4069.2, entropy 0.70, value loss 1.94, policy loss 0.004
Updates 178, num timesteps 7120000, FPS 2526, mean/median reward 3986.2/4005.2, min/max reward 2594.2/4110.1, entropy 0.68, value loss 3.66, policy loss -0.005
Updates 179, num timesteps 7160000, FPS 2526, mean/median reward 3995.7/4007.9, min/max reward 2594.2/4110.1, entropy 0.66, value loss 2.18, policy loss -0.004
Updates 180, num timesteps 7200000, FPS 2526, mean/median reward 3978.7/4011.3, min/max reward 1318.6/4110.1, entropy 0.63, value loss 2.53, policy loss -0.004
Updates 181, num timesteps 7240000, FPS 2525, mean/median reward 3992.9/4014.0, min/max reward 1318.6/4110.1, entropy 0.61, value loss 5.11, policy loss -0.006
Updates 182, num timesteps 7280000, FPS 2525, mean/median reward 3964.9/4018.1, min/max reward 273.2/4081.4, entropy 0.59, value loss 5.43, policy loss -0.001
Updates 183, num timesteps 7320000, FPS 2524, mean/median reward 3991.8/4022.7, min/max reward 273.2/4088.1, entropy 0.55, value loss 1.91, policy loss 0.006
Updates 184, num timesteps 7360000, FPS 2524, mean/median reward 3993.7/4029.5, min/max reward 273.2/4107.3, entropy 0.51, value loss 1.78, policy loss -0.001
Updates 185, num timesteps 7400000, FPS 2523, mean/median reward 4032.9/4035.3, min/max reward 3825.2/4107.3, entropy 0.47, value loss 1.78, policy loss -0.002
Updates 186, num timesteps 7440000, FPS 2523, mean/median reward 4035.7/4040.4, min/max reward 3806.2/4107.3, entropy 0.45, value loss 2.39, policy loss -0.006
Updates 187, num timesteps 7480000, FPS 2523, mean/median reward 4041.7/4043.7, min/max reward 3806.2/4097.5, entropy 0.44, value loss 4.49, policy loss -0.008
Updates 188, num timesteps 7520000, FPS 2523, mean/median reward 4046.4/4046.3, min/max reward 3806.2/4117.3, entropy 0.43, value loss 6.74, policy loss -0.008
Updates 189, num timesteps 7560000, FPS 2522, mean/median reward 4048.0/4049.6, min/max reward 3850.0/4127.2, entropy 0.40, value loss 1.90, policy loss -0.003
Updates 190, num timesteps 7600000, FPS 2522, mean/median reward 4045.7/4057.1, min/max reward 3062.8/4127.2, entropy 0.38, value loss 5.86, policy loss -0.006
Updates 191, num timesteps 7640000, FPS 2522, mean/median reward 4038.7/4066.8, min/max reward 2244.2/4130.6, entropy 0.36, value loss 3.91, policy loss -0.006
Updates 192, num timesteps 7680000, FPS 2522, mean/median reward 4028.2/4068.1, min/max reward 2244.2/4142.5, entropy 0.35, value loss 16.87, policy loss -0.004
Updates 193, num timesteps 7720000, FPS 2523, mean/median reward 4009.3/4072.5, min/max reward 1392.2/4142.5, entropy 0.35, value loss 11.00, policy loss -0.003
Updates 194, num timesteps 7760000, FPS 2523, mean/median reward 4026.0/4074.8, min/max reward 1392.2/4144.2, entropy 0.32, value loss 2.41, policy loss -0.000
Updates 195, num timesteps 7800000, FPS 2524, mean/median reward 4030.0/4077.1, min/max reward 1392.2/4144.2, entropy 0.29, value loss 3.24, policy loss -0.003
Updates 196, num timesteps 7840000, FPS 2523, mean/median reward 4066.0/4078.4, min/max reward 2293.2/4147.7, entropy 0.27, value loss 3.87, policy loss -0.006
Updates 197, num timesteps 7880000, FPS 2523, mean/median reward 4052.4/4085.4, min/max reward 1784.5/4147.7, entropy 0.24, value loss 2.42, policy loss -0.002
Updates 198, num timesteps 7920000, FPS 2523, mean/median reward 4046.9/4094.0, min/max reward 540.4/4155.8, entropy 0.23, value loss 8.24, policy loss -0.008
Updates 199, num timesteps 7960000, FPS 2522, mean/median reward 4055.5/4103.5, min/max reward 540.4/4155.8, entropy 0.21, value loss 2.03, policy loss -0.000
Updates 200, num timesteps 8000000, FPS 2522, mean/median reward 4080.1/4110.1, min/max reward 540.4/4156.9, entropy 0.18, value loss 1.97, policy loss 0.001
Updates 201, num timesteps 8040000, FPS 2522, mean/median reward 4110.7/4111.0, min/max reward 4034.9/4166.8, entropy 0.16, value loss 1.78, policy loss 0.000
Updates 202, num timesteps 8080000, FPS 2522, mean/median reward 4115.2/4114.8, min/max reward 4036.7/4174.8, entropy 0.13, value loss 1.56, policy loss -0.006
Updates 203, num timesteps 8120000, FPS 2522, mean/median reward 4081.4/4121.2, min/max reward 980.1/4178.0, entropy 0.12, value loss 3.72, policy loss -0.007
Updates 204, num timesteps 8160000, FPS 2521, mean/median reward 4061.6/4127.7, min/max reward 798.7/4183.2, entropy 0.11, value loss 7.10, policy loss -0.006
Updates 205, num timesteps 8200000, FPS 2521, mean/median reward 4043.2/4133.5, min/max reward 798.7/4197.8, entropy 0.10, value loss 5.22, policy loss -0.002
Updates 206, num timesteps 8240000, FPS 2521, mean/median reward 4073.0/4134.5, min/max reward 798.7/4197.8, entropy 0.09, value loss 8.92, policy loss -0.005
Updates 207, num timesteps 8280000, FPS 2521, mean/median reward 4104.6/4140.4, min/max reward 1080.9/4197.8, entropy 0.08, value loss 3.94, policy loss -0.003
Updates 208, num timesteps 8320000, FPS 2521, mean/median reward 4112.0/4137.6, min/max reward 2189.8/4192.4, entropy 0.07, value loss 10.37, policy loss -0.008
Updates 209, num timesteps 8360000, FPS 2521, mean/median reward 4085.8/4147.5, min/max reward 1025.2/4196.8, entropy 0.06, value loss 12.38, policy loss -0.006
Updates 210, num timesteps 8400000, FPS 2521, mean/median reward 4090.6/4149.1, min/max reward 1025.2/4196.8, entropy 0.05, value loss 9.52, policy loss -0.005
Updates 211, num timesteps 8440000, FPS 2522, mean/median reward 4078.6/4152.3, min/max reward 506.0/4196.8, entropy 0.03, value loss 5.51, policy loss -0.007
Updates 212, num timesteps 8480000, FPS 2522, mean/median reward 4096.1/4152.6, min/max reward 506.0/4207.9, entropy 0.02, value loss 9.62, policy loss -0.006
Updates 213, num timesteps 8520000, FPS 2522, mean/median reward 4070.0/4154.4, min/max reward 506.0/4229.0, entropy 0.01, value loss 5.09, policy loss -0.007
Updates 214, num timesteps 8560000, FPS 2522, mean/median reward 4101.2/4156.9, min/max reward 968.0/4229.0, entropy -0.01, value loss 2.10, policy loss -0.003
Updates 215, num timesteps 8600000, FPS 2522, mean/median reward 4134.5/4159.8, min/max reward 968.0/4230.7, entropy -0.03, value loss 7.66, policy loss -0.007
Updates 216, num timesteps 8640000, FPS 2521, mean/median reward 4144.8/4159.3, min/max reward 1895.2/4230.7, entropy -0.05, value loss 4.04, policy loss -0.006
Updates 217, num timesteps 8680000, FPS 2521, mean/median reward 4146.4/4161.5, min/max reward 1895.2/4230.7, entropy -0.07, value loss 1.53, policy loss -0.001
Updates 218, num timesteps 8720000, FPS 2521, mean/median reward 4148.6/4171.0, min/max reward 1895.2/4227.9, entropy -0.09, value loss 5.65, policy loss -0.005
Updates 219, num timesteps 8760000, FPS 2521, mean/median reward 4140.7/4175.7, min/max reward 978.7/4236.6, entropy -0.10, value loss 5.82, policy loss -0.008
Updates 220, num timesteps 8800000, FPS 2520, mean/median reward 4147.3/4181.7, min/max reward 978.7/4236.6, entropy -0.11, value loss 9.94, policy loss -0.003
Updates 221, num timesteps 8840000, FPS 2520, mean/median reward 4118.9/4187.0, min/max reward 978.7/4258.5, entropy -0.11, value loss 22.83, policy loss -0.006
Updates 222, num timesteps 8880000, FPS 2520, mean/median reward 4115.4/4194.9, min/max reward 1387.7/4258.5, entropy -0.12, value loss 25.27, policy loss -0.005
Updates 223, num timesteps 8920000, FPS 2520, mean/median reward 4046.8/4196.1, min/max reward 402.6/4258.5, entropy -0.12, value loss 22.21, policy loss -0.004
Updates 224, num timesteps 8960000, FPS 2520, mean/median reward 4070.0/4198.1, min/max reward 402.6/4250.4, entropy -0.13, value loss 11.20, policy loss -0.006
Updates 225, num timesteps 9000000, FPS 2519, mean/median reward 4084.4/4197.8, min/max reward 402.6/4250.4, entropy -0.14, value loss 11.65, policy loss -0.007
Updates 226, num timesteps 9040000, FPS 2519, mean/median reward 4163.7/4203.7, min/max reward 1425.4/4254.8, entropy -0.14, value loss 7.39, policy loss -0.003
Updates 227, num timesteps 9080000, FPS 2519, mean/median reward 4179.7/4203.2, min/max reward 1425.4/4254.8, entropy -0.17, value loss 1.94, policy loss -0.001
Updates 228, num timesteps 9120000, FPS 2519, mean/median reward 4199.1/4205.4, min/max reward 3666.0/4254.8, entropy -0.19, value loss 4.66, policy loss -0.004
Updates 229, num timesteps 9160000, FPS 2519, mean/median reward 4198.1/4200.7, min/max reward 3666.0/4256.8, entropy -0.21, value loss 1.50, policy loss -0.005
Updates 230, num timesteps 9200000, FPS 2518, mean/median reward 4201.8/4204.1, min/max reward 3666.0/4259.3, entropy -0.23, value loss 1.65, policy loss -0.003
Updates 231, num timesteps 9240000, FPS 2518, mean/median reward 4183.6/4206.5, min/max reward 2667.6/4262.4, entropy -0.25, value loss 9.62, policy loss -0.003
Updates 232, num timesteps 9280000, FPS 2518, mean/median reward 4159.9/4220.5, min/max reward 1015.4/4285.3, entropy -0.25, value loss 7.29, policy loss -0.007
Updates 233, num timesteps 9320000, FPS 2517, mean/median reward 4113.7/4223.5, min/max reward 824.3/4292.3, entropy -0.26, value loss 21.61, policy loss -0.008
Updates 234, num timesteps 9360000, FPS 2518, mean/median reward 4147.2/4230.1, min/max reward 824.3/4292.3, entropy -0.27, value loss 2.25, policy loss -0.001
Updates 235, num timesteps 9400000, FPS 2518, mean/median reward 4182.2/4232.7, min/max reward 824.3/4292.3, entropy -0.29, value loss 4.23, policy loss -0.004
Updates 236, num timesteps 9440000, FPS 2518, mean/median reward 4171.5/4234.7, min/max reward 697.7/4306.0, entropy -0.30, value loss 11.51, policy loss -0.007
Updates 237, num timesteps 9480000, FPS 2518, mean/median reward 4177.3/4244.3, min/max reward 697.7/4306.0, entropy -0.32, value loss 1.67, policy loss 0.000
Updates 238, num timesteps 9520000, FPS 2518, mean/median reward 4179.1/4246.2, min/max reward 697.7/4306.0, entropy -0.35, value loss 1.62, policy loss -0.003
Updates 239, num timesteps 9560000, FPS 2518, mean/median reward 4247.3/4252.6, min/max reward 4172.8/4306.0, entropy -0.37, value loss 1.67, policy loss -0.004
Updates 240, num timesteps 9600000, FPS 2519, mean/median reward 4248.5/4249.7, min/max reward 4178.5/4293.8, entropy -0.39, value loss 1.53, policy loss -0.004
Updates 241, num timesteps 9640000, FPS 2518, mean/median reward 4246.9/4253.3, min/max reward 3802.6/4291.7, entropy -0.41, value loss 2.15, policy loss -0.003
Updates 242, num timesteps 9680000, FPS 2518, mean/median reward 4232.1/4253.7, min/max reward 2046.2/4307.6, entropy -0.42, value loss 4.97, policy loss -0.007
Updates 243, num timesteps 9720000, FPS 2518, mean/median reward 4218.8/4264.3, min/max reward 2046.2/4327.3, entropy -0.42, value loss 20.01, policy loss -0.006
Updates 244, num timesteps 9760000, FPS 2519, mean/median reward 4133.1/4264.6, min/max reward 368.3/4327.3, entropy -0.43, value loss 11.97, policy loss -0.005
Updates 245, num timesteps 9800000, FPS 2519, mean/median reward 4153.7/4268.9, min/max reward 368.3/4335.3, entropy -0.44, value loss 3.81, policy loss -0.009
Updates 246, num timesteps 9840000, FPS 2518, mean/median reward 4149.0/4265.4, min/max reward 368.3/4335.3, entropy -0.45, value loss 13.83, policy loss -0.005
Updates 247, num timesteps 9880000, FPS 2518, mean/median reward 4199.1/4277.0, min/max reward 575.7/4335.3, entropy -0.46, value loss 14.59, policy loss -0.005
Updates 248, num timesteps 9920000, FPS 2518, mean/median reward 4201.0/4279.6, min/max reward 575.7/4329.5, entropy -0.46, value loss 6.45, policy loss -0.005
Updates 249, num timesteps 9960000, FPS 2519, mean/median reward 4218.6/4283.1, min/max reward 575.7/4331.5, entropy -0.47, value loss 28.99, policy loss -0.005
Updates 250, num timesteps 10000000, FPS 2519, mean/median reward 4263.8/4287.9, min/max reward 2366.7/4331.5, entropy -0.48, value loss 10.99, policy loss -0.006
INFO - sacred_utils - Completed after 1:06:14
